,init,end,length,rana_label,quality_label,label,file_wav,file_wav_source,is_BOAFAB
3701,102.510461,103.510461,1.0,BOAFAB,C,BOAFAB_C,102_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
2276,495.559102,496.559102,1.0,BOAFAB,C,BOAFAB_C,8_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2859,77.423474,78.423474,1.0,PHYCUV,C,PHYCUV_C,12_FNJV_0031230_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031230_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
2662,111.217404,112.217404,1.0,BOALEP,C,BOALEP_C,1_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
4173,6.911248,7.911248,1.0,ADEMAR,C,ADEMAR_C,6_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
3734,135.510461,136.510461,1.0,BOAFAB,C,BOAFAB_C,135_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
765,22.021009,23.021009,1.0,ADEMAR,C,ADEMAR_C,15_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
1993,186.230338,187.230338,1.0,BOAFAB,C,BOAFAB_C,33_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1861,21.575246,22.575246,1.0,BOAFAB,C,BOAFAB_C,3_FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,True
3944,44.838597,45.838597,1.0,BOAFAB,C,BOAFAB_C,43_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
3376,5.761871,6.761871,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
3996,96.838597,97.838597,1.0,BOAFAB,C,BOAFAB_C,95_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
376,14.117329,15.117329,1.0,ADEMAR,C,ADEMAR_C,12_FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
4300,21.531228,22.531228,1.0,BOAFAB,C,BOAFAB_C,21_FNJV_0007692_Boana_faber_Santo Andre_SP_Adao Jose Cardoso.wav,FNJV_0007692_Boana_faber_Santo Andre_SP_Adao Jose Cardoso.wav,True
1013,78.851957,79.851957,1.0,PHYCUV,C,PHYCUV_C,15_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
2051,254.047982,255.047982,1.0,BOAFAB,C,BOAFAB_C,56_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3764,91.465718,92.465718,1.0,BOALEP,C,BOALEP_C,0_FNJV_0030738_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0030738_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
3276,27.203723,28.203723,1.0,PHYCUV,C,PHYCUV_C,8_FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,False
838,6.702626,7.702626,1.0,ADEMAR,C,ADEMAR_C,5_FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,False
2334,626.36075,627.36075,1.0,BOAFAB,C,BOAFAB_C,8_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4189,22.911248,23.911248,1.0,ADEMAR,C,ADEMAR_C,22_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
3424,55.784645,56.784645,1.0,PHYCUV,C,PHYCUV_C,25_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
4380,107.890957,108.890957,1.0,DENCRU,C,DENCRU_C,3_1583-D.cruzi.wav,1583-D.cruzi.wav,False
4366,61.291846,62.291846,1.0,DENCRU,C,DENCRU_C,12_1583-D.cruzi.wav,1583-D.cruzi.wav,False
3454,88.482513,89.482513,1.0,PHYCUV,C,PHYCUV_C,13_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
2406,36.020128,37.020128,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0032009_Physalaemus_cuvieri_Sao Paulo_SP_Werner C. A. Bokermann.wav,FNJV_0032009_Physalaemus_cuvieri_Sao Paulo_SP_Werner C. A. Bokermann.wav,False
3235,75.288595,76.288595,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
1668,76.516867,77.516867,1.0,PHYCUV,C,PHYCUV_C,75_FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,False
3978,78.838597,79.838597,1.0,BOAFAB,C,BOAFAB_C,77_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
3837,9.282256,10.282256,1.0,BOAFAB,C,BOAFAB_C,7_FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
2086,289.047982,290.047982,1.0,BOAFAB,C,BOAFAB_C,91_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4201,46.381833,47.381833,1.0,ADEMAR,C,ADEMAR_C,6_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
1253,98.796239,99.796239,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
2419,49.020128,50.020128,1.0,PHYCUV,C,PHYCUV_C,15_FNJV_0032009_Physalaemus_cuvieri_Sao Paulo_SP_Werner C. A. Bokermann.wav,FNJV_0032009_Physalaemus_cuvieri_Sao Paulo_SP_Werner C. A. Bokermann.wav,False
274,74.723382,75.723382,1.0,ADEMAR,C,ADEMAR_C,34_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
1157,23.640626,24.640626,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
160,24.211422,25.211422,1.0,ADEMAR,C,ADEMAR_C,23_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
4439,94.772537,95.772537,1.0,DENCRU,C,DENCRU_C,11_1580-D.cruzi.wav,1580-D.cruzi.wav,False
3197,26.248642,27.248642,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
4436,91.772537,92.772537,1.0,DENCRU,C,DENCRU_C,8_1580-D.cruzi.wav,1580-D.cruzi.wav,False
1850,6.5707450000000005,7.5707450000000005,1.0,BOAFAB,C,BOAFAB_C,3_FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,True
565,31.125458000000002,32.125458,1.0,ADEMAR,C,ADEMAR_C,29_FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
3181,30.846550999999998,31.846550999999998,1.0,PHYCUV,C,PHYCUV_C,16_FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
1114,8.782596999999999,9.782596999999999,1.0,PHYCUV,C,PHYCUV_C,7_FNJV_0036654_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036654_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
1315,53.117297,54.117297,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1105,44.288895,45.288895,1.0,PHYCUV,C,PHYCUV_C,9_FNJV_0036683_Physalaemus_cuvieri_Alto Caparao_MG_Guilherme Augusto-Alves.wav,FNJV_0036683_Physalaemus_cuvieri_Alto Caparao_MG_Guilherme Augusto-Alves.wav,False
1303,38.115089,39.115089,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
2988,15.851013,16.851013000000002,1.0000000000000018,PHYCUV,C,PHYCUV_C,1_FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,False
3359,93.38945799999999,94.38945799999999,1.0,PHYCUV,C,PHYCUV_C,30_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
1429,126.431403,127.431403,1.0,PHYCUV,C,PHYCUV_C,13_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1964,157.230338,158.230338,1.0,BOAFAB,C,BOAFAB_C,4_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1664,72.516867,73.516867,1.0,PHYCUV,C,PHYCUV_C,71_FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,False
2462,17.212786,18.212786,1.0,PHYCUV,C,PHYCUV_C,12_FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
3881,29.197842,30.197842,1.0,BOAFAB,C,BOAFAB_C,22_FNJV_0011772_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011772_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
54,54.985377,55.985377,1.0,BOAFAB,C,BOAFAB_C,54_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
3825,169.385609,170.385609,1.0,BOAFAB,C,BOAFAB_C,4_FNJV_0011775_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011775_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
2469,24.212786,25.212786,1.0,PHYCUV,C,PHYCUV_C,19_FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
4196,41.381833,42.381833,1.0,ADEMAR,C,ADEMAR_C,1_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
1472,15.293179,16.293179,0.9999999999999982,ADEMAR,C,ADEMAR_C,14_FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,False
1454,159.116908,160.116908,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1730,111.539853,112.539853,1.0,SCIFUS,C,SCIFUS_C,2_FNJV_0032860_Scinax_fuscomarginatus_Guapo_GO_Rogerio Pereira Bastos.wav,FNJV_0032860_Scinax_fuscomarginatus_Guapo_GO_Rogerio Pereira Bastos.wav,False
4495,14.179958,15.179958,1.0,DENCRU,C,DENCRU_C,4_1577-D.cruzi.wav,1577-D.cruzi.wav,False
3447,81.482513,82.482513,1.0,PHYCUV,C,PHYCUV_C,6_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
2772,75.236402,76.236402,1.0,BOAFAB,C,BOAFAB_C,75_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
777,34.021009,35.021009,1.0,ADEMAR,C,ADEMAR_C,27_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
1184,75.992582,76.992582,1.0,PHYCUV,C,PHYCUV_C,16_FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
1440,137.431403,138.431403,1.0,PHYCUV,C,PHYCUV_C,24_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
55,55.985377,56.985377,1.0,BOAFAB,C,BOAFAB_C,55_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
4257,28.980509,29.980509,1.0,BOAFAB,C,BOAFAB_C,28_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
2069,272.047982,273.047982,1.0,BOAFAB,C,BOAFAB_C,74_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3124,40.622717,41.622717,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
2452,7.212786,8.212786000000001,1.0000000000000009,PHYCUV,C,PHYCUV_C,2_FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
2356,741.523972,742.523972,1.0,BOAFAB,C,BOAFAB_C,16_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4178,11.911248,12.911248,1.0,ADEMAR,C,ADEMAR_C,11_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
1636,44.516867,45.516867,1.0,PHYCUV,C,PHYCUV_C,43_FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,False
4220,65.381833,66.381833,1.0,ADEMAR,C,ADEMAR_C,25_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
3820,93.606168,94.606168,1.0,BOAFAB,C,BOAFAB_C,2_FNJV_0011777_Boana_faber_Santo Andre_SP_Adao Jose Cardoso.wav,FNJV_0011777_Boana_faber_Santo Andre_SP_Adao Jose Cardoso.wav,True
3929,29.838597,30.838597,1.0,BOAFAB,C,BOAFAB_C,28_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
2983,3.0528180000000003,4.052818,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,False
3712,113.510461,114.510461,1.0,BOAFAB,C,BOAFAB_C,113_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
1150,92.001824,93.001824,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036654_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036654_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
4374,85.171646,86.171646,1.0,DENCRU,C,DENCRU_C,0_1583-D.cruzi.wav,1583-D.cruzi.wav,False
3548,127.057363,128.057363,1.0000000000000142,BOAFAB,C,BOAFAB_C,28_FNJV_0030859_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,FNJV_0030859_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,True
3690,91.510461,92.510461,1.0,BOAFAB,C,BOAFAB_C,91_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
2618,28.90161,29.90161,1.0,BOALEP,C,BOALEP_C,2_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
2954,119.045121,120.045121,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0031226_Physalaemus_cuvieri_Mocamedes_GO_Adao J. Cardoso.wav,FNJV_0031226_Physalaemus_cuvieri_Mocamedes_GO_Adao J. Cardoso.wav,False
1982,175.230338,176.230338,1.0,BOAFAB,C,BOAFAB_C,22_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2974,25.684491,26.684491,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031225_Physalaemus_cuvieri_Engenheiro Beltrao_PR_Adao J. Cardoso.wav,FNJV_0031225_Physalaemus_cuvieri_Engenheiro Beltrao_PR_Adao J. Cardoso.wav,False
2186,398.67076,399.67076,1.0,BOAFAB,C,BOAFAB_C,73_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3651,52.510461,53.510461,1.0,BOAFAB,C,BOAFAB_C,52_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
228,4.3689219999999995,5.3689219999999995,1.0,ADEMAR,C,ADEMAR_C,2_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
2893,95.51574,96.51574,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
3723,124.510461,125.510461,1.0,BOAFAB,C,BOAFAB_C,124_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
2322,558.2514,559.2514,1.0,BOAFAB,C,BOAFAB_C,1_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
800,57.021009,58.021009,1.0,ADEMAR,C,ADEMAR_C,50_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
2236,448.67076,449.67076,1.0,BOAFAB,C,BOAFAB_C,123_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
203,67.211422,68.211422,1.0,ADEMAR,C,ADEMAR_C,66_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
1435,132.431403,133.431403,1.0,PHYCUV,C,PHYCUV_C,19_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
232,8.368922,9.368922,1.0,ADEMAR,C,ADEMAR_C,6_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
451,32.70712,33.70712,1.0,ADEMAR,C,ADEMAR_C,30_FNJV_0050757_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050757_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
3059,36.942967,37.942967,1.0,PHYCUV,C,PHYCUV_C,30_FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
2054,257.047982,258.047982,1.0,BOAFAB,C,BOAFAB_C,59_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1071,51.837183,52.837183,1.0,PHYCUV,C,PHYCUV_C,11_FNJV_0037493_Physalaemus_cuvieri_Campo Grande_MS_Matheus Moroti.wav,FNJV_0037493_Physalaemus_cuvieri_Campo Grande_MS_Matheus Moroti.wav,False
835,3.702626,4.702626,1.0000000000000004,ADEMAR,C,ADEMAR_C,2_FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,False
511,2.4743,3.4743,1.0,ADEMAR,C,ADEMAR_C,1_FNJV_0050751_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050751_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
3328,61.310395,62.310395,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
3032,9.942967,10.942967,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
1758,45.995472,46.995472,1.0,PHYCUV,C,PHYCUV_C,26_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
2007,210.047982,211.047982,1.0,BOAFAB,C,BOAFAB_C,12_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1756,43.995472,44.995472,1.0,PHYCUV,C,PHYCUV_C,24_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
